event_id,parsed_rows,api_participants,abs_diff_rows,parser_status,table_count,page_chars,weight_displayed,used_table_class
3108,688,127,561,ok,1,21264,25.0,table table-striped past_event_rating
3109,0,34,34,empty_scoreboard,1,1754,31.0,table table-striped
311,0,7,7,empty_scoreboard,0,1290,0.0,
3110,496,157,339,ok,1,15655,100.0,table table-striped past_event_rating
3111,0,73,73,empty_scoreboard,0,899,0.0,
3112,0,39,39,empty_scoreboard,1,1828,94.99,table table-striped
3113,0,24,24,empty_scoreboard,1,1066,79.25,table table-striped
3114,0,4,4,empty_scoreboard,0,932,0.0,
3117,398,39,359,ok,1,13391,37.0,table table-striped past_event_rating
3118,0,8,8,empty_scoreboard,1,931,0.0,table table-striped
312,433,118,315,ok,1,13294,19.25,table table-striped past_event_rating
3122,859,212,647,ok,1,25370,25.54,table table-striped past_event_rating
3123,30,34,4,row_count_undercount,1,3449,6.0,table table-striped past_event_rating
3125,0,3,3,empty_scoreboard,1,1509,0.0,table table-striped
3129,321,66,255,ok,1,12092,23.74,table table-striped past_event_rating
313,0,3,3,empty_scoreboard,0,1518,0.0,
3130,511,162,349,ok,1,15236,41.59,table table-striped past_event_rating
3131,388,116,272,ok,1,14826,62.0,table table-striped past_event_rating
3132,0,16,16,empty_scoreboard,1,1076,32.59,table table-striped
3133,736,201,535,ok,1,22795,35.2,table table-striped past_event_rating
3134,0,0,,empty_scoreboard,0,1622,0.0,
3136,0,5,5,empty_scoreboard,1,1096,0.0,table table-striped
3137,0,118,118,empty_scoreboard,0,986,56.25,
314,214,110,104,ok,1,7783,37.19,table table-striped past_event_rating
3141,575,152,423,ok,1,16138,24.16,table table-striped past_event_rating
3143,75,21,54,ok,1,2944,18.7,table table-striped past_event_rating
3145,0,6,6,empty_scoreboard,1,1030,24.83,table table-striped
3146,115,33,82,ok,1,4405,24.14,table table-striped past_event_rating
3147,140,55,85,ok,1,4632,46.2,table table-striped past_event_rating
3148,0,10,10,empty_scoreboard,1,901,69.35,table table-striped
3149,0,6,6,empty_scoreboard,1,1020,35.95,table table-striped
315,812,80,732,ok,1,21761,87.08,table table-striped past_event_rating
3150,432,98,334,ok,1,13722,21.78,table table-striped past_event_rating
3152,74,27,47,ok,1,3120,0.0,table table-striped past_event_rating
3153,411,95,316,ok,1,12695,66.0,table table-striped past_event_rating
3155,87,13,74,ok,1,3783,0.0,table table-striped past_event_rating
3156,752,132,620,ok,1,23725,23.93,table table-striped past_event_rating
316,11,7,4,ok,1,978,0.0,table table-striped past_event_rating
3160,63,0,,ok,1,3081,1.0,table table-striped past_event_rating
3161,387,41,346,ok,1,10892,24.82,table table-striped past_event_rating
3162,220,42,178,ok,1,7453,24.58,table table-striped past_event_rating
3163,0,61,61,empty_scoreboard,0,2131,0.0,
3165,103,20,83,ok,1,4093,25.0,table table-striped past_event_rating
3166,420,97,323,ok,1,12823,24.51,table table-striped past_event_rating
3167,0,6,6,empty_scoreboard,0,1883,0.0,
317,9,0,,ok,1,7311,0.0,table table-striped past_event_rating
3170,0,17,17,empty_scoreboard,0,1895,0.0,
3171,848,162,686,ok,1,25570,24.1,table table-striped past_event_rating
3172,109,36,73,ok,1,4970,25.0,table table-striped past_event_rating
3173,0,2,2,empty_scoreboard,1,929,0.0,
3174,0,10,10,empty_scoreboard,1,1170,0.0,table table-striped
3175,102,42,60,ok,1,5422,25.0,table table-striped past_event_rating
3176,0,13,13,empty_scoreboard,0,6168,0.0,
3177,766,96,670,ok,1,22892,24.82,table table-striped past_event_rating
3178,0,33,33,empty_scoreboard,1,1690,47.5,table table-striped
3179,0,0,,empty_scoreboard,0,1171,0.0,
318,0,1,1,empty_scoreboard,0,542,0.0,
3180,0,4,4,empty_scoreboard,1,1393,23.47,table table-striped
3181,0,5,5,empty_scoreboard,1,1413,0.0,table table-striped
3182,24,19,5,ok,1,3292,0.0,table table-striped past_event_rating
3183,186,81,105,ok,1,7745,0.0,table table-striped past_event_rating
3185,382,43,339,ok,1,11917,22.11,table table-striped past_event_rating
3186,593,191,402,ok,1,17603,34.67,table table-striped past_event_rating
3187,64,16,48,ok,1,3963,0.0,table table-striped past_event_rating
3188,201,88,113,ok,1,6998,0.0,table table-striped past_event_rating
3189,0,13,13,empty_scoreboard,0,1723,0.0,
319,1671,141,1530,ok,1,48751,0.0,table table-striped past_event_rating
3190,0,24,24,empty_scoreboard,0,1606,0.0,
3191,230,40,190,ok,1,7834,25.0,table table-striped past_event_rating
3192,161,74,87,ok,1,5793,24.53,table table-striped past_event_rating
3195,0,49,49,empty_scoreboard,1,1683,65.05,table table-striped
3196,10,77,67,row_count_undercount,1,1237,75.0,table table-striped past_event_rating
3197,517,122,395,ok,1,16889,36.0,table table-striped past_event_rating
3199,0,66,66,empty_scoreboard,0,2281,0.0,
320,276,131,145,ok,1,8137,66.2,table table-striped past_event_rating
3200,0,44,44,empty_scoreboard,0,1317,0.0,
3201,0,8,8,empty_scoreboard,1,1347,69.22,table table-striped
3202,119,23,96,ok,1,4828,24.94,table table-striped past_event_rating
3203,54,6,48,ok,1,2832,0.0,table table-striped past_event_rating
3204,270,76,194,ok,1,9360,24.59,table table-striped past_event_rating
3205,0,156,156,empty_scoreboard,1,2605,63.22,table table-striped
3206,426,28,398,ok,1,13129,25.0,table table-striped past_event_rating
3207,0,17,17,empty_scoreboard,1,951,94.74,table table-striped
3209,0,156,156,empty_scoreboard,1,4768,0.0,table table-striped
321,10,10,0,ok,1,4032,0.0,table table-striped past_event_rating
3211,0,30,30,empty_scoreboard,0,1059,0.0,
3212,0,0,,empty_scoreboard,0,1296,0.0,
3213,20,8,12,ok,1,2448,0.0,table table-striped past_event_rating
3214,0,19,19,empty_scoreboard,1,1222,0.0,table table-striped
322,336,78,258,ok,1,10337,13.8,table table-striped past_event_rating
3220,0,6,6,empty_scoreboard,1,1227,0.0,table table-striped
3222,0,125,125,empty_scoreboard,1,2093,88.82,table table-striped
3223,0,4,4,empty_scoreboard,0,2030,0.0,
3225,277,95,182,ok,1,9109,16.56,table table-striped past_event_rating
3226,164,27,137,ok,1,7343,23.0,table table-striped past_event_rating
3227,0,22,22,empty_scoreboard,0,893,0.0,
323,0,7,7,empty_scoreboard,0,1089,0.0,
3230,24,8,16,ok,1,2990,0.0,table table-striped past_event_rating
3233,72,10,62,ok,1,3642,25.0,table table-striped past_event_rating
3234,194,47,147,ok,1,6795,32.47,table table-striped past_event_rating
3235,315,81,234,ok,1,9923,44.77,table table-striped past_event_rating
3237,0,3,3,empty_scoreboard,1,1307,0.0,table table-striped
324,31,0,,ok,1,1867,0.0,table table-striped past_event_rating
3240,111,12,99,ok,1,4269,0.0,table table-striped past_event_rating
3241,14,57,43,row_count_undercount,1,1778,0.0,table table-striped past_event_rating
3242,0,2,2,empty_scoreboard,1,1046,0.0,
3243,0,0,,empty_scoreboard,0,1093,0.0,
3244,14,30,16,row_count_undercount,1,1482,25.0,table table-striped past_event_rating
3246,0,9,9,empty_scoreboard,1,1008,65.05,table table-striped
3247,0,26,26,empty_scoreboard,1,1218,53.29,table table-striped
3249,0,6,6,empty_scoreboard,1,982,22.14,table table-striped
325,20,0,,ok,1,1934,20.0,table table-striped past_event_rating
3250,513,56,457,ok,1,16251,21.67,table table-striped past_event_rating
3252,0,33,33,empty_scoreboard,0,1757,0.0,
3253,0,6,6,empty_scoreboard,0,879,0.0,
3256,0,6,6,empty_scoreboard,0,736,0.0,
3257,9,0,,ok,1,1364,0.0,table table-striped past_event_rating
3258,0,1,1,empty_scoreboard,1,1009,0.0,table table-striped
326,147,10,137,ok,1,5222,23.5,table table-striped past_event_rating
3265,0,1,1,empty_scoreboard,1,882,25.0,
3266,0,25,25,empty_scoreboard,0,1795,45.6,
3267,0,38,38,empty_scoreboard,0,2537,0.0,
3268,0,5,5,empty_scoreboard,1,933,0.0,table table-striped
3269,0,8,8,empty_scoreboard,1,1756,0.0,table table-striped
327,342,119,223,ok,1,9781,57.34,table table-striped past_event_rating
3270,0,5,5,empty_scoreboard,1,929,0.0,table table-striped
3271,0,4,4,empty_scoreboard,1,1492,0.0,table table-striped
3272,0,2,2,empty_scoreboard,1,1211,0.0,
3276,0,1,1,empty_scoreboard,1,1072,0.0,table table-striped
3278,0,1,1,empty_scoreboard,1,1324,0.0,
328,16,5,11,ok,1,1330,10.0,table table-striped past_event_rating
3283,0,19,19,empty_scoreboard,0,1615,0.0,
329,58,74,16,row_count_undercount,1,5057,23.33,table table-striped past_event_rating
33,0,2,2,empty_scoreboard,0,738,0.0,
330,0,82,82,empty_scoreboard,0,2813,0.0,
332,10,3,7,ok,1,1563,14.33,table table-striped past_event_rating
333,0,86,86,empty_scoreboard,0,1194,0.0,
334,7,0,,ok,1,8977,5.0,table table-striped past_event_rating
335,393,88,305,ok,1,10988,12.0,table table-striped past_event_rating
336,835,141,694,ok,1,22590,55.62,table table-striped past_event_rating
339,175,121,54,ok,1,5519,24.21,table table-striped past_event_rating
34,13,5,8,ok,1,1008,20.0,table table-striped past_event_rating
340,281,79,202,ok,1,11038,21.0,table table-striped past_event_rating
341,678,120,558,ok,1,19369,17.36,table table-striped past_event_rating
342,720,131,589,ok,1,20381,55.06,table table-striped past_event_rating
343,131,8,123,ok,1,4841,22.0,table table-striped past_event_rating
344,15,0,,ok,1,1165,80.0,table table-striped past_event_rating
345,1028,241,787,ok,1,27700,23.11,table table-striped past_event_rating
346,0,14,14,empty_scoreboard,0,1579,5.0,
347,1271,122,1149,ok,1,36291,24.61,table table-striped past_event_rating
348,491,71,420,ok,1,13753,0.0,table table-striped past_event_rating
349,0,6,6,empty_scoreboard,0,788,0.0,
35,8,2,6,ok,1,922,60.0,table table-striped past_event_rating
350,150,44,106,ok,1,4829,21.14,table table-striped past_event_rating
351,22,1,21,ok,1,2186,0.0,table table-striped past_event_rating
353,3,32,29,row_count_undercount,1,1887,25.0,table table-striped past_event_rating
354,929,204,725,ok,1,26695,30.0,table table-striped past_event_rating
355,732,96,636,ok,1,20603,69.38,table table-striped past_event_rating
356,116,74,42,ok,1,18278,14.25,table table-striped past_event_rating
357,80,51,29,ok,1,7092,20.0,table table-striped past_event_rating
358,130,101,29,ok,1,4304,76.13,table table-striped past_event_rating
361,0,0,,empty_scoreboard,0,765,0.0,
363,0,8,8,empty_scoreboard,0,1374,0.0,
364,447,128,319,ok,1,11919,37.88,table table-striped past_event_rating
365,16,6,10,ok,1,1976,0.0,table table-striped past_event_rating
367,314,109,205,ok,1,10996,35.0,table table-striped past_event_rating
368,56,26,30,ok,1,4424,15.5,table table-striped past_event_rating
37,0,0,,empty_scoreboard,0,596,20.0,
370,700,160,540,ok,1,20782,43.48,table table-striped past_event_rating
371,23,6,17,ok,1,2201,0.0,table table-striped past_event_rating
373,80,110,30,row_count_undercount,1,3613,0.0,table table-striped past_event_rating
374,675,193,482,ok,1,18953,23.1,table table-striped past_event_rating
375,7,6,1,ok,1,1090,0.0,table table-striped past_event_rating
376,0,0,,empty_scoreboard,0,612,0.0,
38,260,40,220,ok,1,8012,70.0,table table-striped past_event_rating
380,220,119,101,ok,1,7370,55.04,table table-striped past_event_rating
381,23,22,1,ok,1,1469,20.0,table table-striped past_event_rating
382,339,237,102,ok,1,10362,20.0,table table-striped past_event_rating
383,68,34,34,ok,1,2903,44.84,table table-striped past_event_rating
384,168,66,102,ok,1,5751,25.0,table table-striped past_event_rating
385,224,105,119,ok,1,8274,15.93,table table-striped past_event_rating
386,20,0,,ok,1,1567,0.0,table table-striped past_event_rating
387,0,0,,empty_scoreboard,0,1515,0.0,
388,54,2,52,ok,1,2694,0.0,table table-striped past_event_rating
389,661,98,563,ok,1,18960,18.9,table table-striped past_event_rating
39,10,5,5,ok,1,4675,30.0,table table-striped past_event_rating
390,0,0,,empty_scoreboard,0,597,0.0,
391,310,134,176,ok,1,9404,0.0,table table-striped past_event_rating
393,16,12,4,ok,1,2642,22.0,table table-striped past_event_rating
394,945,295,650,ok,1,25394,60.0,table table-striped past_event_rating
396,15,0,,ok,1,2506,25.0,table table-striped past_event_rating
397,0,4,4,empty_scoreboard,0,803,0.0,
398,111,75,36,ok,1,4612,24.12,table table-striped past_event_rating
399,10,0,,ok,1,2834,16.67,table table-striped past_event_rating
4,204,194,10,ok,1,6324,45.0,table table-striped past_event_rating
40,0,1,1,empty_scoreboard,0,1437,0.0,
400,13,10,3,ok,1,2428,43.33,table table-striped past_event_rating
401,24,12,12,ok,1,1348,25.0,table table-striped past_event_rating
402,906,266,640,ok,1,23795,40.74,table table-striped past_event_rating
403,0,0,,empty_scoreboard,0,1087,0.0,
404,277,167,110,ok,1,8540,88.49,table table-striped past_event_rating
405,471,161,310,ok,1,13309,40.55,table table-striped past_event_rating
406,10,47,37,row_count_undercount,1,2510,0.0,table table-striped past_event_rating
407,535,6,529,ok,1,15028,23.24,table table-striped past_event_rating
408,1021,194,827,ok,1,28268,17.41,table table-striped past_event_rating
409,36,19,17,ok,1,2226,0.0,table table-striped past_event_rating
41,7,5,2,ok,1,836,20.0,table table-striped past_event_rating
411,9,3,6,ok,1,1600,14.33,table table-striped past_event_rating
413,23,14,9,ok,1,1300,30.0,table table-striped past_event_rating
414,531,96,435,ok,1,15421,23.68,table table-striped past_event_rating
415,15,22,7,row_count_undercount,1,2025,0.0,table table-striped past_event_rating
416,0,10,10,empty_scoreboard,0,801,0.0,
417,275,69,206,ok,1,8328,15.89,table table-striped past_event_rating
418,0,0,,empty_scoreboard,0,843,5.0,
419,14,22,8,row_count_undercount,1,1421,0.0,table table-striped past_event_rating
42,633,39,594,ok,1,18976,40.0,table table-striped past_event_rating
420,525,116,409,ok,1,29282,6.54,table table-striped past_event_rating
421,362,112,250,ok,1,10187,5.0,table table-striped past_event_rating
424,110,56,54,ok,1,3880,17.36,table table-striped past_event_rating
425,252,149,103,ok,1,7673,23.31,table table-striped past_event_rating
426,35,37,2,row_count_undercount,1,1937,0.0,table table-striped past_event_rating
427,206,113,93,ok,1,7662,29.31,table table-striped past_event_rating
428,50,82,32,row_count_undercount,1,3677,10.0,table table-striped past_event_rating
429,70,53,17,ok,1,3553,0.0,table table-striped past_event_rating
43,15,11,4,ok,1,1274,30.0,table table-striped past_event_rating
430,333,61,272,ok,1,9811,17.8,table table-striped past_event_rating
431,0,21,21,empty_scoreboard,0,1225,0.0,
432,300,101,199,ok,1,10619,15.0,table table-striped past_event_rating
433,258,73,185,ok,1,7678,10.0,table table-striped past_event_rating
434,22,36,14,row_count_undercount,1,1595,44.69,table table-striped past_event_rating
435,0,88,88,empty_scoreboard,0,1440,0.0,
436,0,3,3,empty_scoreboard,0,720,0.0,
437,0,2,2,empty_scoreboard,0,1056,0.0,
439,550,237,313,ok,1,16189,87.08,table table-striped past_event_rating
44,28,12,16,ok,1,4484,20.0,table table-striped past_event_rating
441,1938,26,1912,ok,1,55005,0.0,table table-striped past_event_rating
442,0,30,30,empty_scoreboard,0,1077,0.0,
444,363,55,308,ok,1,10742,21.67,table table-striped past_event_rating
445,0,49,49,empty_scoreboard,0,894,0.0,
446,5,34,29,row_count_undercount,1,1357,0.0,table table-striped past_event_rating
447,81,24,57,ok,1,4291,0.0,table table-striped past_event_rating
448,78,22,56,ok,1,2858,14.26,table table-striped past_event_rating
449,204,32,172,ok,1,5867,5.0,table table-striped past_event_rating
45,12,0,,ok,1,984,20.0,table table-striped past_event_rating
450,619,159,460,ok,1,17715,20.0,table table-striped past_event_rating
451,514,31,483,ok,1,14485,20.89,table table-striped past_event_rating
453,162,68,94,ok,1,5184,22.37,table table-striped past_event_rating
454,9,15,6,row_count_undercount,1,926,22.5,table table-striped past_event_rating
455,1971,433,1538,ok,1,57660,21.99,table table-striped past_event_rating
457,589,163,426,ok,1,16409,57.34,table table-striped past_event_rating
458,0,5,5,empty_scoreboard,0,717,0.0,
46,17,8,9,ok,1,1114,40.0,table table-striped past_event_rating
460,14,0,,ok,1,1172,25.0,table table-striped past_event_rating
461,706,0,,ok,1,19429,23.72,table table-striped past_event_rating
462,305,44,261,ok,1,8310,0.0,table table-striped past_event_rating
463,0,28,28,empty_scoreboard,0,2061,0.0,
464,85,6,79,ok,1,3591,0.0,table table-striped past_event_rating
466,12,16,4,row_count_undercount,1,1757,45.0,table table-striped past_event_rating
468,108,85,23,ok,1,4582,20.0,table table-striped past_event_rating
469,52,36,16,ok,1,2402,24.58,table table-striped past_event_rating
47,0,0,,empty_scoreboard,0,591,0.0,
470,543,116,427,ok,1,14842,24.77,table table-striped past_event_rating
472,0,56,56,empty_scoreboard,0,1157,0.0,
473,17,14,3,ok,1,1322,10.0,table table-striped past_event_rating
474,901,166,735,ok,1,24038,55.62,table table-striped past_event_rating
475,294,119,175,ok,1,12392,21.0,table table-striped past_event_rating
476,55,72,17,row_count_undercount,1,3348,23.92,table table-striped past_event_rating
477,0,71,71,empty_scoreboard,0,2580,0.0,
478,461,154,307,ok,1,13402,24.59,table table-striped past_event_rating
479,94,62,32,ok,1,3818,0.0,table table-striped past_event_rating
480,11,10,1,ok,1,2923,16.67,table table-striped past_event_rating
481,345,118,227,ok,1,9930,17.36,table table-striped past_event_rating
482,0,26,26,empty_scoreboard,0,923,0.0,
483,183,65,118,ok,1,6458,55.06,table table-striped past_event_rating
485,1071,168,903,ok,1,28889,69.38,table table-striped past_event_rating
486,541,77,464,ok,1,15344,24.59,table table-striped past_event_rating
487,0,9,9,empty_scoreboard,0,2043,5.0,
488,1432,126,1306,ok,1,39887,24.61,table table-striped past_event_rating
489,499,128,371,ok,1,13614,28.59,table table-striped past_event_rating
49,82,35,47,ok,1,3638,70.0,table table-striped past_event_rating
490,417,68,349,ok,1,11731,21.03,table table-striped past_event_rating
491,333,163,170,ok,1,15699,16.88,table table-striped past_event_rating
492,374,77,297,ok,1,10745,25.0,table table-striped past_event_rating
493,15,0,,ok,1,1162,80.0,table table-striped past_event_rating
494,23,13,10,ok,1,2564,0.0,table table-striped past_event_rating
496,246,29,217,ok,1,7501,0.0,table table-striped past_event_rating
497,0,109,109,empty_scoreboard,0,1491,0.0,
498,184,33,151,ok,1,6342,20.0,table table-striped past_event_rating
499,547,100,447,ok,1,15534,24.57,table table-striped past_event_rating
5,83,0,,ok,1,2801,20.0,table table-striped past_event_rating
50,93,44,49,ok,1,3116,40.0,table table-striped past_event_rating
500,939,120,819,ok,1,26498,19.25,table table-striped past_event_rating
501,484,0,,ok,1,13659,21.57,table table-striped past_event_rating
503,15,11,4,ok,1,1959,0.0,table table-striped past_event_rating
504,211,111,100,ok,1,7269,37.19,table table-striped past_event_rating
505,554,67,487,ok,1,15388,24.74,table table-striped past_event_rating
506,10,17,7,row_count_undercount,1,1337,25.0,table table-striped past_event_rating
507,681,163,518,ok,1,29449,43.48,table table-striped past_event_rating
508,0,59,59,empty_scoreboard,0,1644,0.0,
509,15,8,7,ok,1,2678,11.0,table table-striped past_event_rating
51,54,41,13,ok,1,4926,0.0,table table-striped past_event_rating
510,15,8,7,ok,1,1186,25.0,table table-striped past_event_rating
511,24,17,7,ok,1,1305,25.0,table table-striped past_event_rating
512,1028,146,882,ok,1,28988,30.0,table table-striped past_event_rating
515,276,27,249,ok,1,14614,6.95,table table-striped past_event_rating
516,305,117,188,ok,1,10249,21.44,table table-striped past_event_rating
517,10,2,8,ok,1,1806,25.0,table table-striped past_event_rating
518,801,43,758,ok,1,23758,25.0,table table-striped past_event_rating
519,227,73,154,ok,1,10033,19.22,table table-striped past_event_rating
52,0,0,,empty_scoreboard,0,582,0.0,
520,0,21,21,empty_scoreboard,0,2845,25.0,
521,11,11,0,ok,1,1578,25.0,table table-striped past_event_rating
522,0,22,22,empty_scoreboard,0,4166,0.0,
523,0,49,49,empty_scoreboard,0,2498,25.0,
524,0,2,2,empty_scoreboard,0,1350,0.0,
525,241,113,128,ok,1,7776,55.04,table table-striped past_event_rating
526,150,81,69,ok,1,4787,76.13,table table-striped past_event_rating
527,52,17,35,ok,1,2829,25.0,table table-striped past_event_rating
528,61,55,6,ok,1,3254,0.0,table table-striped past_event_rating
529,302,37,265,ok,1,10462,18.9,table table-striped past_event_rating
53,59,10,49,ok,1,2249,10.0,table table-striped past_event_rating
530,29,23,6,ok,1,1942,0.0,table table-striped past_event_rating
531,14,10,4,ok,1,2068,43.33,table table-striped past_event_rating
532,11,0,,ok,1,1435,0.0,table table-striped past_event_rating
533,0,52,52,empty_scoreboard,0,1119,0.0,
535,484,61,423,ok,1,13949,18.99,table table-striped past_event_rating
536,532,63,469,ok,1,14800,25.0,table table-striped past_event_rating
537,268,133,135,ok,1,10839,21.45,table table-striped past_event_rating
538,18,6,12,ok,1,1547,0.0,table table-striped past_event_rating
539,411,199,212,ok,1,11863,25.12,table table-striped past_event_rating
54,10,13,3,row_count_undercount,1,1403,30.0,table table-striped past_event_rating
540,16,12,4,ok,1,1366,0.0,table table-striped past_event_rating
541,11,0,,ok,1,2257,22.0,table table-striped past_event_rating
542,0,98,98,empty_scoreboard,0,1010,25.0,
543,169,76,93,ok,1,5850,24.12,table table-striped past_event_rating
544,187,157,30,ok,1,6017,88.49,table table-striped past_event_rating
545,433,111,322,ok,1,12584,29.21,table table-striped past_event_rating
546,13,7,6,ok,1,1548,25.0,table table-striped past_event_rating
547,434,85,349,ok,1,15145,23.24,table table-striped past_event_rating
548,0,48,48,empty_scoreboard,0,891,17.5,
549,447,76,371,ok,1,12667,23.87,table table-striped past_event_rating
55,0,0,,empty_scoreboard,0,938,0.0,
551,156,26,130,ok,1,4784,25.0,table table-striped past_event_rating
554,65,85,20,row_count_undercount,1,2906,25.0,table table-striped past_event_rating
555,16,4,12,ok,1,1552,0.0,table table-striped past_event_rating
556,229,52,177,ok,1,9172,0.0,table table-striped past_event_rating
558,12,20,8,row_count_undercount,1,1412,66.75,table table-striped past_event_rating
559,1271,108,1163,ok,1,35023,23.72,table table-striped past_event_rating
56,154,44,110,ok,1,5010,60.0,table table-striped past_event_rating
560,97,2,95,ok,1,4094,22.78,table table-striped past_event_rating
561,22,31,9,row_count_undercount,1,1675,0.0,table table-striped past_event_rating
562,307,36,271,ok,1,9521,5.0,table table-striped past_event_rating
563,0,81,81,empty_scoreboard,0,1670,0.0,
564,139,40,99,ok,1,5684,24.63,table table-striped past_event_rating
565,58,25,33,ok,1,4031,47.71,table table-striped past_event_rating
566,248,108,140,ok,1,8405,16.95,table table-striped past_event_rating
567,265,96,169,ok,1,9038,60.83,table table-striped past_event_rating
568,734,159,575,ok,1,20676,55.0,table table-striped past_event_rating
569,816,82,734,ok,1,22690,19.73,table table-striped past_event_rating
57,129,54,75,ok,1,4617,60.0,table table-striped past_event_rating
570,241,65,176,ok,1,7326,18.56,table table-striped past_event_rating
572,0,11,11,empty_scoreboard,0,1869,0.0,
573,2145,12,2133,ok,1,62733,0.0,table table-striped past_event_rating
574,26,0,,ok,1,1498,25.0,table table-striped past_event_rating
576,0,50,50,empty_scoreboard,0,1837,0.0,
577,1506,147,1359,ok,1,42966,22.6,table table-striped past_event_rating
578,0,6,6,empty_scoreboard,0,978,0.0,
579,12,13,1,row_count_undercount,1,1582,0.0,table table-striped past_event_rating
58,0,0,,empty_scoreboard,0,1011,0.0,
580,240,31,209,ok,1,7615,17.8,table table-striped past_event_rating
581,606,122,484,ok,1,17386,6.54,table table-striped past_event_rating
583,489,150,339,ok,1,14273,47.08,table table-striped past_event_rating
584,515,119,396,ok,1,14786,24.41,table table-striped past_event_rating
585,123,57,66,ok,1,4385,34.1,table table-striped past_event_rating
587,430,80,350,ok,1,11568,22.37,table table-striped past_event_rating
588,216,56,160,ok,1,6418,23.25,table table-striped past_event_rating
589,133,55,78,ok,1,5096,18.97,table table-striped past_event_rating
59,123,68,55,ok,1,4059,80.0,table table-striped past_event_rating
590,929,134,795,ok,1,26057,22.35,table table-striped past_event_rating
591,165,72,93,ok,1,8046,24.07,table table-striped past_event_rating
592,553,91,462,ok,1,15410,21.67,table table-striped past_event_rating
593,779,117,662,ok,1,22057,10.0,table table-striped past_event_rating
594,440,56,384,ok,1,14188,25.0,table table-striped past_event_rating
595,220,46,174,ok,1,7021,24.88,table table-striped past_event_rating
596,174,37,137,ok,1,6016,25.0,table table-striped past_event_rating
597,108,14,94,ok,1,3959,0.0,table table-striped past_event_rating
598,343,80,263,ok,1,10546,18.33,table table-striped past_event_rating
6,303,278,25,ok,1,8368,50.0,table table-striped past_event_rating
60,173,55,118,ok,1,5215,50.0,table table-striped past_event_rating
600,604,89,515,ok,1,16657,21.83,table table-striped past_event_rating
601,0,7,7,empty_scoreboard,0,1345,0.0,
602,11,10,1,ok,1,1215,22.5,table table-striped past_event_rating
603,0,1,1,empty_scoreboard,0,1296,0.0,
604,0,0,,empty_scoreboard,0,964,0.0,
605,0,0,,empty_scoreboard,0,753,0.0,
606,140,7,133,ok,1,4355,0.0,table table-striped past_event_rating
607,17,3,14,ok,1,1119,0.0,table table-striped past_event_rating
608,585,226,359,ok,1,24633,72.53,table table-striped past_event_rating
61,321,20,301,ok,1,8911,20.0,table table-striped past_event_rating
612,23,2,21,ok,1,1893,0.0,table table-striped past_event_rating
613,63,15,48,ok,1,2872,24.8,table table-striped past_event_rating
614,146,20,126,ok,1,6195,25.0,table table-striped past_event_rating
615,5,2,3,ok,1,5213,0.0,table table-striped past_event_rating
616,130,17,113,ok,1,4810,0.0,table table-striped past_event_rating
617,985,171,814,ok,1,25479,90.83,table table-striped past_event_rating
618,0,9,9,empty_scoreboard,0,901,0.0,
62,283,67,216,ok,1,8336,80.0,table table-striped past_event_rating
620,182,42,140,ok,1,7304,59.84,table table-striped past_event_rating
621,4,3,1,ok,1,898,25.0,table table-striped past_event_rating
623,219,372,153,row_count_undercount,1,8623,66.31,table table-striped past_event_rating
624,399,100,299,ok,1,11985,24.02,table table-striped past_event_rating
625,743,157,586,ok,1,21360,24.59,table table-striped past_event_rating
626,10,22,12,row_count_undercount,1,3790,25.0,table table-striped past_event_rating
627,12,5,7,ok,1,2391,0.0,table table-striped past_event_rating
628,50,0,,ok,1,2666,0.0,table table-striped past_event_rating
629,0,123,123,empty_scoreboard,0,1747,25.0,
63,11,4,7,ok,1,998,70.0,table table-striped past_event_rating
630,0,59,59,empty_scoreboard,0,3260,25.0,
631,0,98,98,empty_scoreboard,0,6076,1.0,
632,631,139,492,ok,1,16986,23.92,table table-striped past_event_rating
633,668,171,497,ok,1,19860,30.23,table table-striped past_event_rating
635,14,8,6,ok,1,1494,25.0,table table-striped past_event_rating
636,542,55,487,ok,1,14676,25.0,table table-striped past_event_rating
637,0,5,5,empty_scoreboard,0,562,0.0,
638,17,10,7,ok,1,1400,10.0,table table-striped past_event_rating
639,255,104,151,ok,1,7689,24.83,table table-striped past_event_rating
64,415,84,331,ok,1,11525,80.0,table table-striped past_event_rating
642,320,72,248,ok,1,9829,23.38,table table-striped past_event_rating
644,8,10,2,row_count_undercount,1,2736,13.0,table table-striped past_event_rating
645,109,72,37,ok,1,4671,24.67,table table-striped past_event_rating
647,297,107,190,ok,1,9464,42.0,table table-striped past_event_rating
648,233,145,88,ok,1,7260,25.0,table table-striped past_event_rating
649,12,17,5,row_count_undercount,1,1369,65.8,table table-striped past_event_rating
65,71,36,35,ok,1,2548,70.0,table table-striped past_event_rating
650,764,117,647,ok,1,23395,24.08,table table-striped past_event_rating
651,810,131,679,ok,1,22368,80.04,table table-striped past_event_rating
652,459,152,307,ok,1,14209,24.33,table table-striped past_event_rating
654,405,139,266,ok,1,12668,18.75,table table-striped past_event_rating
656,360,100,260,ok,1,11348,24.5,table table-striped past_event_rating
657,1725,182,1543,ok,1,49746,22.91,table table-striped past_event_rating
658,12,7,5,ok,1,1396,25.0,table table-striped past_event_rating
659,165,41,124,ok,1,7311,16.92,table table-striped past_event_rating
66,0,1,1,empty_scoreboard,0,631,0.0,
