team_id,n_events,first_year,last_year,years_active,best_place,top10_count,top50_count
47926,1,2023,2023,1,615,0,0
47931,1,2023,2023,1,166,0,0
47934,19,2017,2019,3,8,2,3
47936,11,2017,2018,2,184,0,0
47938,1,2017,2017,1,351,0,0
47940,10,2017,2019,3,243,0,0
47945,7,2017,2025,9,49,0,1
47981,3,2017,2023,7,241,0,0
47982,16,2017,2019,3,91,0,0
47986,1,2020,2020,1,408,0,0
47992,5,2017,2018,2,1,2,4
48007,9,2017,2020,4,94,0,0
48010,34,2017,2020,4,97,0,0
48015,3,2017,2023,7,391,0,0
48029,21,2017,2018,2,49,0,1
48032,97,2017,2026,10,6,4,19
48043,9,2017,2023,7,6,1,5
48049,32,2017,2020,4,39,0,2
48087,36,2017,2024,8,63,0,0
48119,7,2017,2020,4,103,0,0
48179,5,2017,2018,2,12,0,1
48185,8,2020,2025,6,95,0,0
48218,16,2017,2021,5,2,2,4
48483,1,2017,2017,1,380,0,0
48492,19,2017,2024,8,61,0,0
48498,4,2018,2025,8,24,0,1
48499,1,2017,2017,1,361,0,0
48500,1,2024,2024,1,12,0,1
48505,18,2017,2018,2,129,0,0
48509,9,2017,2018,2,67,0,0
48510,15,2017,2020,4,130,0,0
48515,6,2017,2018,2,34,0,2
48518,3,2017,2022,6,19,0,2
48523,3,2018,2018,1,100,0,0
48528,1,2017,2017,1,114,0,0
48536,10,2017,2026,10,35,0,1
48538,13,2017,2020,4,51,0,0
48542,50,2017,2019,3,2,7,20
48543,2,2017,2025,9,422,0,0
48555,2,2019,2020,2,175,0,0
48556,12,2018,2023,6,14,0,3
48557,68,2017,2021,5,1,21,54
48574,16,2017,2018,2,55,0,0
48592,10,2018,2025,8,85,0,0
48601,13,2017,2022,6,7,1,4
48603,6,2017,2019,3,10,1,1
48604,31,2017,2020,4,58,0,0
48606,6,2019,2021,3,16,0,1
48607,35,2018,2022,5,8,1,11
48610,41,2017,2026,10,12,0,18
48667,30,2023,2026,4,1,1,4
48669,7,2023,2026,4,133,0,0
48670,2,2017,2018,2,164,0,0
48677,133,2017,2026,10,1,45,106
48679,12,2017,2026,10,31,0,2
48692,11,2017,2018,2,21,0,3
48712,15,2017,2022,6,59,0,0
48762,23,2017,2018,2,52,0,0
48781,26,2017,2025,9,47,0,1
48811,7,2017,2020,4,85,0,0
48812,5,2017,2021,5,68,0,0
48829,8,2018,2024,7,154,0,0
48831,13,2018,2026,9,97,0,0
48837,4,2018,2018,1,62,0,0
48839,1,2017,2017,1,947,0,0
48840,7,2017,2020,4,21,0,1
48842,13,2017,2026,10,32,0,1
48844,30,2017,2022,6,15,0,9
48845,36,2017,2026,10,30,0,1
48849,1,2017,2017,1,244,0,0
48850,1,2017,2017,1,3,1,1
48860,44,2017,2023,7,4,5,9
48863,16,2017,2019,3,2,2,9
48865,11,2017,2023,7,4,1,9
48868,12,2017,2025,9,98,0,0
48874,10,2018,2020,3,36,0,1
48876,3,2018,2018,1,186,0,0
48969,6,2017,2018,2,149,0,0
48976,165,2017,2025,9,1,16,91
48982,34,2017,2019,3,4,1,6
49001,121,2017,2024,8,26,0,2
49013,11,2017,2022,6,8,1,2
49087,39,2017,2021,5,4,1,10
49103,51,2017,2025,9,6,1,6
49106,70,2017,2021,5,5,4,24
49159,8,2017,2021,5,53,0,0
49179,20,2017,2020,4,29,0,3
49287,9,2017,2020,4,32,0,1
49291,31,2017,2021,5,1,6,17
49292,1,2017,2017,1,398,0,0
49298,9,2018,2018,1,47,0,1
49301,59,2017,2024,8,3,3,15
49309,2,2024,2024,1,208,0,0
49317,9,2017,2023,7,34,0,1
49336,18,2017,2020,4,85,0,0
49352,20,2017,2018,2,56,0,0
49359,17,2017,2021,5,168,0,0
49367,3,2017,2021,5,192,0,0
49385,42,2017,2021,5,2,2,8
49430,1,2017,2017,1,400,0,0
49467,10,2017,2024,8,97,0,0
49470,5,2017,2025,9,15,0,1
49475,4,2017,2019,3,18,0,3
49625,1,2017,2017,1,915,0,0
49636,1,2017,2017,1,355,0,0
49641,12,2021,2024,4,126,0,0
49644,2,2020,2025,6,525,0,0
49646,7,2017,2019,3,44,0,2
49679,12,2017,2025,9,81,0,0
49726,3,2017,2024,8,196,0,0
49779,8,2017,2019,3,10,1,1
49790,12,2017,2021,5,31,0,1
49791,5,2018,2025,8,24,0,1
49795,43,2018,2021,4,12,0,7
49797,10,2017,2018,2,23,0,3
49800,6,2017,2022,6,136,0,0
49805,2,2017,2018,2,24,0,1
49808,8,2017,2026,10,10,1,1
49811,14,2017,2024,8,105,0,0
49829,4,2018,2023,6,143,0,0
49836,21,2017,2025,9,8,2,11
49838,174,2017,2026,10,3,1,7
49848,3,2017,2018,2,44,0,1
49854,12,2017,2019,3,88,0,0
49864,6,2017,2020,4,52,0,0
49881,50,2017,2025,9,23,0,4
49945,5,2017,2019,3,90,0,0
49958,5,2017,2024,8,397,0,0
50030,17,2017,2018,2,11,0,5
50185,7,2017,2025,9,359,0,0
50249,17,2017,2025,9,86,0,0
50264,13,2017,2021,5,4,1,3
50266,7,2017,2019,3,70,0,0
50267,7,2018,2019,2,70,0,0
50384,10,2017,2021,5,107,0,0
50393,5,2017,2021,5,243,0,0
50448,27,2018,2026,9,79,0,0
50487,28,2017,2021,5,96,0,0
50513,2,2017,2018,2,97,0,0
50515,22,2018,2020,3,27,0,3
50516,31,2018,2021,4,138,0,0
50539,1,2018,2018,1,311,0,0
50540,28,2018,2025,8,146,0,0
50548,5,2019,2023,5,75,0,0
50567,30,2018,2020,3,105,0,0
50568,14,2018,2025,8,15,0,1
50569,10,2021,2025,5,21,0,2
50600,37,2017,2026,10,3,2,16
50606,32,2018,2026,9,17,0,5
50610,10,2018,2026,9,47,0,1
50611,93,2018,2023,6,1,14,62
50612,4,2018,2025,8,158,0,0
50617,17,2018,2021,4,124,0,0
50632,1,2018,2018,1,214,0,0
50639,5,2018,2020,3,68,0,0
50642,1,2024,2024,1,193,0,0
50662,1,2018,2018,1,301,0,0
50668,10,2018,2019,2,61,0,0
50670,29,2019,2023,5,13,0,3
50673,47,2018,2024,7,19,0,12
50676,1,2023,2023,1,1039,0,0
50692,16,2018,2021,4,28,0,1
50701,12,2018,2020,3,104,0,0
50709,5,2018,2025,8,61,0,0
50718,7,2018,2022,5,14,0,2
50720,50,2018,2025,8,17,0,9
50759,17,2018,2026,9,14,0,3
50819,43,2018,2018,1,37,0,1
50821,122,2018,2025,8,1,9,50
50831,9,2018,2020,3,44,0,1
50853,14,2018,2019,2,1,6,6
50855,3,2018,2018,1,509,0,0
50859,33,2018,2019,2,12,0,8
50861,4,2017,2021,5,36,0,1
50871,1,2018,2018,1,587,0,0
50872,19,2018,2024,7,3,1,5
50875,1,2018,2018,1,551,0,0
50891,1,2018,2018,1,342,0,0
50892,33,2018,2020,3,71,0,0
50898,6,2018,2023,6,12,0,1
50899,7,2018,2019,2,23,0,2
50901,1,2018,2018,1,536,0,0
50928,1,2026,2026,1,85,0,0
50934,8,2018,2020,3,218,0,0
50935,33,2018,2022,5,7,1,12
50936,3,2018,2018,1,21,0,1
50954,127,2018,2024,7,16,0,5
50960,4,2018,2018,1,70,0,0
50964,20,2018,2019,2,43,0,1
50968,4,2021,2025,5,284,0,0
50969,13,2018,2021,4,10,1,2
50983,37,2018,2025,8,45,0,1
50984,68,2018,2023,6,3,8,36
50987,1,2018,2018,1,216,0,0
50990,10,2018,2020,3,178,0,0
50992,18,2018,2019,2,70,0,0
50997,14,2018,2022,5,26,0,1
50998,44,2018,2020,3,2,1,1
51012,1,2018,2018,1,1047,0,0
51025,25,2018,2023,6,4,3,7
51029,3,2018,2025,8,261,0,0
51032,9,2018,2025,8,6,1,5
51033,20,2020,2022,3,96,0,0
51035,57,2018,2023,6,6,1,6
51042,1,2018,2018,1,834,0,0
51044,25,2018,2018,1,47,0,1
51048,22,2018,2024,7,55,0,0
51066,11,2018,2025,8,93,0,0
51069,1,2018,2018,1,508,0,0
51122,9,2018,2019,2,44,0,1
51140,11,2018,2018,1,83,0,0
51171,25,2018,2022,5,11,0,10
51188,4,2018,2022,5,130,0,0
51197,51,2018,2021,4,22,0,7
51270,33,2017,2020,4,120,0,0
51358,1,2018,2018,1,131,0,0
51379,22,2018,2018,1,13,0,4
51383,4,2018,2022,5,71,0,0
51468,7,2018,2026,9,4,3,5
51471,41,2018,2025,8,4,2,12
51475,84,2018,2020,3,55,0,0
51494,4,2018,2018,1,39,0,1
51512,8,2018,2026,9,4,1,1
51538,15,2018,2020,3,51,0,0
51592,7,2020,2022,3,35,0,1
51594,11,2018,2018,1,42,0,1
51595,1,2021,2021,1,897,0,0
51596,1,2018,2018,1,1292,0,0
51598,1,2018,2018,1,18,0,1
51599,1,2026,2026,1,78,0,0
51601,26,2018,2020,3,36,0,2
51602,3,2018,2018,1,323,0,0
51604,4,2018,2025,8,164,0,0
51609,1,2018,2018,1,808,0,0
51613,10,2018,2018,1,46,0,1
51614,22,2018,2020,3,15,0,2
51615,1,2018,2018,1,1295,0,0
51617,1,2018,2018,1,955,0,0
51640,6,2018,2020,3,156,0,0
51645,5,2019,2021,3,3,1,2
51652,27,2018,2020,3,8,1,3
51653,3,2020,2022,3,144,0,0
51659,2,2018,2018,1,278,0,0
51664,3,2018,2025,8,318,0,0
51668,7,2018,2018,1,174,0,0
51670,8,2018,2025,8,113,0,0
51687,5,2021,2025,5,162,0,0
51698,2,2018,2018,1,87,0,0
51704,33,2018,2019,2,22,0,3
51708,3,2019,2022,4,148,0,0
51710,17,2018,2019,2,138,0,0
51711,13,2018,2026,9,57,0,0
51720,1,2018,2018,1,894,0,0
51743,6,2018,2018,1,123,0,0
51772,1,2018,2018,1,162,0,0
51776,14,2018,2018,1,49,0,1
51780,1,2018,2018,1,609,0,0
51782,1,2018,2018,1,422,0,0
51795,14,2018,2024,7,35,0,1
51800,12,2018,2019,2,57,0,0
51813,16,2018,2025,8,84,0,0
51824,19,2018,2022,5,24,0,5
51825,15,2018,2023,6,5,1,3
51962,34,2018,2021,4,18,0,1
52244,15,2018,2022,5,5,1,2
52370,21,2018,2021,4,39,0,1
52401,2,2018,2018,1,247,0,0
52402,5,2018,2020,3,163,0,0
52403,32,2018,2024,7,2,2,8
52404,20,2020,2025,6,61,0,0
52415,63,2018,2024,7,5,1,25
52420,14,2018,2020,3,42,0,1
52437,13,2018,2025,8,34,0,1
52452,6,2018,2023,6,52,0,0
52456,19,2018,2018,1,23,0,2
52457,55,2018,2022,5,9,1,5
52463,30,2018,2019,2,85,0,0
52468,3,2018,2023,6,122,0,0
52497,13,2018,2019,2,7,1,1
52623,9,2018,2022,5,20,0,1
52629,6,2018,2019,2,66,0,0
52696,4,2018,2026,9,151,0,0
52729,26,2018,2024,7,14,0,1
52748,8,2018,2018,1,56,0,0
52751,12,2018,2026,9,95,0,0
52754,96,2018,2025,8,5,1,18
52755,3,2018,2018,1,309,0,0
52756,15,2018,2022,5,63,0,0
52766,5,2018,2018,1,231,0,0
52772,6,2018,2018,1,281,0,0
52788,1,2018,2018,1,21,0,1
52805,38,2018,2022,5,19,0,2
52826,52,2018,2025,8,10,1,6
52834,14,2018,2023,6,66,0,0
52856,1,2018,2018,1,122,0,0
52908,16,2018,2021,4,1,4,10
52942,49,2018,2026,9,23,0,3
53022,9,2018,2024,7,116,0,0
53025,25,2018,2025,8,7,1,3
53054,1,2018,2018,1,144,0,0
53055,11,2018,2018,1,79,0,0
53061,1,2018,2018,1,335,0,0
53065,12,2018,2020,3,10,1,4
53069,14,2018,2019,2,26,0,2
53077,21,2018,2021,4,26,0,2
53083,19,2018,2020,3,23,0,3
53094,236,2018,2024,7,8,3,21
53099,6,2018,2021,4,31,0,1
53141,9,2018,2018,1,121,0,0
53207,15,2018,2020,3,124,0,0
53219,1,2018,2018,1,346,0,0
53221,4,2018,2022,5,44,0,1
53223,14,2018,2024,7,5,1,3
53224,5,2018,2019,2,207,0,0
53260,13,2018,2025,8,47,0,1
53269,13,2018,2019,2,12,0,1
53457,6,2018,2018,1,80,0,0
53466,4,2018,2018,1,44,0,1
53478,1,2022,2022,1,478,0,0
53480,13,2018,2026,9,16,0,2
53481,5,2018,2018,1,48,0,1
53483,6,2018,2018,1,84,0,0
53490,10,2018,2018,1,78,0,0
53491,5,2018,2018,1,85,0,0
53493,11,2018,2018,1,80,0,0
53497,24,2018,2020,3,58,0,0
53500,2,2022,2024,3,171,0,0
53501,10,2018,2025,8,97,0,0
53503,5,2018,2020,3,145,0,0
53510,3,2018,2019,2,277,0,0
53545,32,2018,2020,3,2,1,5
53549,2,2018,2021,4,364,0,0
53565,11,2018,2025,8,5,1,4
53570,1,2018,2018,1,407,0,0
53574,10,2018,2019,2,13,0,3
53580,3,2019,2019,1,14,0,1
53592,1,2018,2018,1,210,0,0
53593,8,2018,2021,4,50,0,1
53594,2,2018,2018,1,246,0,0
53613,357,2018,2022,5,9,1,24
53618,5,2018,2020,3,108,0,0
53622,25,2018,2019,2,10,1,3
53628,3,2020,2025,6,1310,0,0
53657,13,2018,2018,1,26,0,2
53672,31,2018,2021,4,27,0,1
53745,12,2018,2021,4,43,0,1
53746,19,2018,2026,9,37,0,1
53750,3,2018,2024,7,346,0,0
53751,5,2018,2024,7,102,0,0
53752,3,2020,2025,6,25,0,1
53757,79,2018,2025,8,4,1,11
53777,8,2017,2026,10,79,0,0
53778,3,2018,2020,3,148,0,0
53786,5,2024,2026,3,86,0,0
53787,1,2018,2018,1,552,0,0
53791,91,2018,2026,9,1,16,56
53795,38,2018,2025,8,84,0,0
53796,1,2018,2018,1,548,0,0
53799,25,2019,2024,6,1,1,7
53802,157,2018,2025,8,1,86,129
53805,13,2018,2020,3,3,2,3
53812,68,2018,2026,9,1,19,43
53877,103,2018,2024,7,11,0,11
53879,7,2018,2021,4,123,0,0
53880,16,2018,2023,6,11,0,3
53956,7,2018,2023,6,297,0,0
54069,11,2018,2023,6,67,0,0
54108,1,2018,2018,1,805,0,0
54109,9,2018,2019,2,56,0,0
54247,20,2018,2026,9,5,1,2
54538,7,2018,2020,3,28,0,1
54541,5,2018,2019,2,108,0,0
54542,12,2018,2020,3,7,1,7
54599,147,2018,2026,9,1,61,108
54605,79,2018,2026,9,40,0,1
54610,12,2018,2018,1,17,0,3
54611,1,2018,2018,1,177,0,0
54621,22,2018,2020,3,8,2,3
54648,27,2018,2023,6,65,0,0
54665,1,2023,2023,1,279,0,0
54666,67,2018,2026,9,1,23,46
54696,1,2018,2018,1,46,0,1
54701,5,2018,2021,4,237,0,0
54706,144,2019,2026,8,2,8,54
54709,18,2018,2018,1,46,0,1
54724,17,2017,2026,10,46,0,1
54735,3,2022,2025,4,454,0,0
54736,4,2018,2018,1,101,0,0
54748,31,2018,2025,8,1,17,27
54753,1,2018,2018,1,731,0,0
54757,4,2018,2022,5,483,0,0
54762,53,2018,2024,7,51,0,0
54764,9,2018,2022,5,42,0,1
54765,28,2018,2019,2,18,0,2
54770,22,2018,2019,2,62,0,0
54914,15,2018,2025,8,6,1,1
54992,22,2018,2025,8,68,0,0
55060,2,2021,2024,4,343,0,0
55103,31,2018,2026,9,120,0,0
55189,2,2018,2019,2,193,0,0
55193,22,2018,2025,8,3,3,11
55197,69,2018,2026,9,1,8,40
55203,7,2019,2022,4,63,0,0
55428,9,2018,2023,6,94,0,0
55432,17,2018,2025,8,13,0,1
55434,4,2020,2026,7,132,0,0
55438,11,2018,2018,1,13,0,3
55439,10,2023,2025,3,55,0,0
55499,3,2018,2018,1,179,0,0
55502,9,2018,2019,2,164,0,0
55505,3,2018,2019,2,122,0,0
55508,46,2018,2020,3,1,9,21
55518,38,2018,2023,6,8,2,15
55552,5,2018,2026,9,6,2,3
55620,13,2018,2023,6,42,0,2
55653,2,2018,2024,7,54,0,0
55659,4,2018,2023,6,120,0,0
56087,17,2018,2019,2,42,0,2
56172,44,2018,2026,9,63,0,0
56288,16,2018,2025,8,10,1,2
56439,10,2018,2025,8,28,0,1
56841,1,2018,2018,1,388,0,0
56845,17,2018,2025,8,29,0,1
56846,7,2018,2018,1,6,1,1
56847,16,2018,2018,1,97,0,0
56860,47,2018,2021,4,7,4,23
56861,28,2018,2022,5,6,1,6
56865,8,2018,2022,5,83,0,0
56868,13,2018,2025,8,97,0,0
56908,5,2018,2022,5,27,0,1
56927,9,2018,2020,3,24,0,1
56976,61,2018,2021,4,77,0,0
57029,15,2020,2020,1,108,0,0
57033,1,2021,2021,1,128,0,0
57091,5,2018,2021,4,64,0,0
57129,34,2018,2025,8,49,0,1
57168,16,2018,2026,9,161,0,0
57170,1,2023,2023,1,144,0,0
57172,11,2018,2018,1,19,0,2
57176,42,2018,2023,6,6,2,21
57183,5,2018,2018,1,44,0,1
57195,16,2018,2024,7,61,0,0
57197,17,2020,2025,6,9,1,2
57199,7,2021,2025,5,168,0,0
57200,26,2018,2019,2,5,1,4
57219,5,2018,2025,8,17,0,3
57226,4,2018,2018,1,41,0,1
57241,17,2018,2025,8,7,1,5
57337,3,2018,2025,8,41,0,1
57347,55,2018,2026,9,11,0,10
57437,118,2018,2026,9,4,14,72
57438,1,2018,2018,1,40,0,1
57466,38,2018,2023,6,44,0,2
57581,262,2018,2026,9,2,21,91
57587,41,2018,2025,8,3,3,14
57588,50,2018,2023,6,1,5,28
57591,5,2018,2026,9,49,0,1
57645,47,2018,2025,8,48,0,1
57649,1,2018,2018,1,378,0,0
57663,2,2018,2020,3,216,0,0
57684,2,2018,2018,1,86,0,0
57686,2,2018,2018,1,78,0,0
57691,37,2018,2021,4,4,6,13
57760,10,2018,2025,8,4,1,2
57765,7,2018,2021,4,1,3,5
57771,18,2018,2020,3,23,0,1
57772,41,2018,2021,4,19,0,5
57779,2,2018,2018,1,234,0,0
57783,11,2018,2018,1,138,0,0
57788,59,2018,2026,9,1,25,53
57792,3,2018,2018,1,275,0,0
57799,3,2018,2019,2,28,0,1
57806,31,2018,2025,8,41,0,2
57813,4,2018,2020,3,205,0,0
57834,8,2018,2024,7,62,0,0
57840,7,2018,2019,2,47,0,1
57848,8,2018,2020,3,59,0,0
57862,2,2019,2019,1,378,0,0
57863,2,2018,2018,1,350,0,0
57866,4,2023,2025,3,394,0,0
57867,8,2018,2025,8,50,0,1
57869,6,2018,2022,5,84,0,0
57875,7,2018,2020,3,95,0,0
57880,19,2018,2022,5,60,0,0
57885,1,2019,2019,1,165,0,0
57903,55,2018,2024,7,18,0,4
57905,13,2018,2020,3,165,0,0
57906,5,2023,2026,4,20,0,2
57907,62,2018,2025,8,1,16,46
57922,74,2018,2021,4,3,7,32
57924,15,2018,2026,9,115,0,0
57932,4,2018,2020,3,184,0,0
57933,48,2018,2026,9,73,0,0
58068,13,2018,2021,4,58,0,0
58079,52,2018,2022,5,54,0,0
58125,49,2018,2021,4,31,0,4
58218,153,2018,2026,9,1,13,56
58302,1,2018,2018,1,15,0,1
58314,1,2018,2018,1,136,0,0
58333,11,2018,2023,6,46,0,1
58444,2,2018,2019,2,452,0,0
58447,4,2018,2024,7,48,0,1
58451,1,2018,2018,1,773,0,0
58457,6,2018,2026,9,147,0,0
58460,34,2018,2022,5,13,0,1
58461,7,2018,2019,2,52,0,0
58471,2,2018,2019,2,953,0,0
58474,3,2019,2025,7,136,0,0
58475,2,2018,2025,8,113,0,0
58482,1,2018,2018,1,479,0,0
58492,1,2018,2018,1,634,0,0
58495,8,2018,2022,5,26,0,5
58513,2,2020,2021,2,238,0,0
58531,1,2018,2018,1,168,0,0
58533,8,2018,2020,3,134,0,0
58537,1,2018,2018,1,4,1,1
58541,3,2020,2024,5,188,0,0
58545,8,2018,2020,3,12,0,3
58546,30,2020,2026,7,1,2,11
58547,1,2018,2018,1,606,0,0
58549,6,2019,2021,3,75,0,0
58557,5,2020,2023,4,47,0,1
58566,5,2018,2021,4,66,0,0
58567,20,2018,2025,8,88,0,0
58570,1,2018,2018,1,400,0,0
58573,10,2022,2026,5,96,0,0
58574,60,2018,2021,4,4,6,33
58582,1,2018,2018,1,189,0,0
58586,2,2018,2019,2,36,0,2
58599,7,2018,2019,2,105,0,0
58608,13,2019,2022,4,106,0,0
58609,2,2018,2018,1,182,0,0
58612,5,2018,2019,2,132,0,0
58615,3,2018,2025,8,43,0,1
58618,1,2018,2018,1,309,0,0
58631,31,2018,2020,3,3,10,24
58643,22,2018,2026,9,46,0,2
58669,27,2018,2021,4,1,1,2
58698,43,2018,2023,6,155,0,0
58740,62,2018,2024,7,6,4,19
58777,4,2018,2021,4,131,0,0
58877,8,2018,2025,8,15,0,1
58979,355,2018,2026,9,1,221,330
58984,18,2018,2019,2,104,0,0
58989,6,2018,2019,2,7,1,2
59010,5,2018,2026,9,53,0,0
59028,4,2020,2026,7,16,0,2
59030,1,2018,2018,1,182,0,0
59040,1,2018,2018,1,18,0,1
59056,5,2018,2023,6,15,0,3
59057,24,2018,2023,6,6,1,5
59061,2,2018,2020,3,14,0,2
59065,55,2018,2026,9,17,0,7
59078,6,2018,2023,6,16,0,1
59105,11,2018,2022,5,149,0,0
59106,12,2018,2022,5,19,0,1
59175,123,2018,2026,9,1,24,66
59176,2,2019,2019,1,205,0,0
59184,14,2018,2019,2,29,0,2
59192,5,2019,2022,4,51,0,0
59193,33,2018,2024,7,41,0,1
59194,15,2018,2026,9,34,0,1
59197,3,2020,2022,3,620,0,0
59214,10,2018,2019,2,12,0,1
59230,4,2018,2025,8,217,0,0
59236,33,2018,2021,4,2,1,6
59239,42,2018,2022,5,16,0,4
59248,3,2018,2022,5,43,0,1
59311,33,2018,2026,9,24,0,2
59408,10,2020,2020,1,3,3,4
59437,1,2019,2019,1,1238,0,0
59448,7,2018,2026,9,255,0,0
59467,88,2018,2026,9,1,2,11
59478,8,2018,2020,3,24,0,2
59484,11,2018,2022,5,12,0,1
59500,133,2018,2026,9,37,0,1
59517,7,2018,2021,4,44,0,1
59549,27,2019,2026,8,33,0,1
59612,19,2018,2021,4,9,1,5
59614,36,2018,2025,8,11,0,4
59617,173,2018,2026,9,1,25,73
59618,1,2018,2018,1,263,0,0
59619,4,2018,2025,8,330,0,0
59623,2,2024,2024,1,843,0,0
59624,5,2018,2020,3,115,0,0
59627,5,2018,2019,2,166,0,0
59636,6,2018,2023,6,334,0,0
59638,12,2018,2021,4,185,0,0
59672,5,2020,2026,7,257,0,0
59679,5,2021,2025,5,340,0,0
59682,2,2020,2021,2,81,0,0
59697,7,2020,2022,3,22,0,2
59699,37,2018,2023,6,2,7,16
59702,1,2018,2018,1,200,0,0
59710,2,2019,2023,5,463,0,0
59718,2,2018,2018,1,150,0,0
59748,47,2018,2025,8,9,1,2
59754,5,2023,2026,4,24,0,1
59757,77,2018,2020,3,6,1,6
59759,75,2017,2022,6,1,28,39
59774,25,2018,2026,9,1,10,22
60064,8,2022,2025,4,3,2,7
60122,5,2018,2022,5,315,0,0
60150,1,2022,2022,1,1104,0,0
60156,42,2020,2025,6,35,0,1
60157,8,2018,2025,8,114,0,0
60160,3,2018,2018,1,70,0,0
60170,1,2021,2021,1,197,0,0
60176,3,2018,2018,1,360,0,0
60192,3,2018,2025,8,106,0,0
60195,3,2023,2023,1,26,0,1
60196,87,2019,2026,8,1,2,5
60210,150,2018,2026,9,2,6,44
60216,8,2019,2024,6,107,0,0
60225,6,2018,2023,6,7,1,4
60226,14,2023,2025,3,15,0,1
60231,19,2018,2025,8,4,1,6
60263,10,2018,2020,3,75,0,0
60268,15,2018,2020,3,15,0,3
60283,4,2021,2024,4,241,0,0
60284,10,2018,2020,3,28,0,2
60299,4,2019,2024,6,217,0,0
60320,1,2018,2018,1,352,0,0
60327,28,2020,2021,2,25,0,4
60333,8,2018,2022,5,7,1,1
60356,4,2018,2019,2,49,0,1
60365,23,2018,2020,3,102,0,0
60369,7,2018,2026,9,70,0,0
60375,82,2018,2024,7,14,0,9
60379,5,2019,2026,8,18,0,1
60384,47,2018,2025,8,68,0,0
60393,8,2022,2022,1,34,0,1
60394,14,2018,2025,8,49,0,1
60396,8,2019,2024,6,14,0,2
60412,8,2018,2020,3,119,0,0
60424,7,2020,2025,6,122,0,0
60430,12,2018,2020,3,62,0,0
60435,79,2018,2026,9,4,1,5
60440,15,2018,2019,2,54,0,0
60445,29,2018,2024,7,95,0,0
60448,5,2018,2018,1,202,0,0
60452,25,2018,2026,9,18,0,2
60465,3,2018,2018,1,247,0,0
60467,143,2018,2026,9,1,51,103
60474,28,2018,2025,8,25,0,2
60478,4,2018,2020,3,201,0,0
60500,25,2018,2020,3,6,2,4
60501,51,2018,2025,8,1,11,32
60564,42,2018,2023,6,47,0,1
60609,7,2018,2020,3,194,0,0
60673,35,2018,2026,9,93,0,0
60684,14,2018,2019,2,35,0,1
60694,11,2018,2019,2,69,0,0
60707,31,2018,2022,5,2,2,6
60729,10,2018,2020,3,91,0,0
60766,6,2018,2025,8,281,0,0
60769,12,2018,2021,4,134,0,0
60774,6,2019,2025,7,225,0,0
60778,10,2018,2024,7,34,0,1
60789,10,2019,2026,8,5,1,2
60817,39,2018,2023,6,36,0,4
60823,106,2018,2025,8,3,4,25
60828,21,2018,2024,7,41,0,1
61015,89,2018,2021,4,18,0,1
61035,2,2023,2023,1,410,0,0
61037,3,2018,2024,7,73,0,0
61039,1,2024,2024,1,648,0,0
61044,39,2018,2024,7,40,0,1
61078,1,2018,2018,1,474,0,0
61083,111,2018,2025,8,6,4,30
61173,11,2018,2021,4,23,0,1
61174,3,2020,2022,3,556,0,0
61176,55,2018,2023,6,88,0,0
61295,296,2018,2026,9,5,2,19
61316,31,2018,2024,7,68,0,0
61317,16,2018,2020,3,9,1,1
61320,16,2018,2020,3,74,0,0
61367,2,2018,2018,1,140,0,0
61416,9,2018,2020,3,84,0,0
61417,5,2018,2024,7,96,0,0
61450,17,2018,2025,8,57,0,0
61455,1,2020,2020,1,73,0,0
61456,1,2018,2018,1,489,0,0
61464,6,2021,2025,5,40,0,1
61465,1,2018,2018,1,303,0,0
61479,4,2018,2019,2,175,0,0
61483,48,2018,2026,9,9,3,13
61495,1,2019,2019,1,25,0,1
61502,2,2018,2018,1,377,0,0
61504,2,2018,2018,1,329,0,0
61507,14,2018,2020,3,13,0,2
61508,22,2018,2023,6,47,0,1
61513,4,2018,2018,1,128,0,0
61541,5,2018,2023,6,175,0,0
61548,5,2018,2019,2,158,0,0
61549,11,2019,2023,5,65,0,0
61550,27,2018,2023,6,25,0,3
61554,8,2019,2025,7,212,0,0
61556,2,2018,2018,1,271,0,0
61568,16,2019,2024,6,119,0,0
61570,5,2018,2025,8,57,0,0
61573,4,2018,2021,4,69,0,0
61586,1,2018,2018,1,290,0,0
61588,7,2018,2019,2,233,0,0
61596,7,2018,2021,4,125,0,0
61602,6,2018,2019,2,304,0,0
61603,77,2018,2023,6,2,7,43
61617,2,2018,2020,3,70,0,0
61621,23,2018,2021,4,31,0,3
61633,30,2018,2021,4,15,0,4
61688,5,2018,2018,1,106,0,0
61869,7,2018,2024,7,95,0,0
61928,68,2018,2026,9,2,13,38
62078,4,2018,2024,7,70,0,0
62186,2,2020,2023,4,339,0,0
62189,13,2018,2019,2,83,0,0
62190,30,2018,2024,7,23,0,5
62276,8,2018,2019,2,6,2,2
62349,10,2018,2026,9,162,0,0
62351,8,2018,2026,9,66,0,0
62360,2,2018,2018,1,454,0,0
62363,4,2020,2026,7,100,0,0
62371,6,2020,2026,7,52,0,0
62382,12,2018,2018,1,47,0,1
62384,1,2024,2024,1,2371,0,0
62409,2,2018,2018,1,458,0,0
62411,6,2018,2022,5,251,0,0
62414,3,2018,2018,1,367,0,0
62429,2,2018,2023,6,81,0,0
62444,1,2018,2018,1,673,0,0
62447,1,2018,2018,1,705,0,0
62467,4,2018,2024,7,219,0,0
62471,3,2018,2025,8,367,0,0
62479,6,2018,2020,3,5,1,2
